,invoice_id,gross_income,gross_margin_pct,cogs,payment,time,date,total,tax_pct,quantity,unit_price,product_line
631,655-07-2265,11.7465,4.7619047619999995,234.93,Ewallet,16:38,3/5/2019,246.6765,11.7465,3,78.31,Electronic accessories
632,589-02-8023,8.377,4.7619047619999995,167.54,Credit card,10:54,1/15/2019,175.917,8.377,2,83.77,Food and beverages
633,420-04-7590,14.955,4.7619047619999995,299.1,Ewallet,11:29,3/18/2019,314.055,14.955,3,99.7,Home and lifestyle
634,182-88-2763,11.9865,4.7619047619999995,239.73,Credit card,19:28,3/20/2019,251.7165,11.9865,3,79.91,Food and beverages
635,188-55-0967,33.235,4.7619047619999995,664.7,Credit card,15:01,1/15/2019,697.935,33.235,10,66.47,Health and beauty
636,610-46-4100,10.1325,4.7619047619999995,202.65,Credit card,20:31,3/3/2019,212.7825,10.1325,7,28.95,Health and beauty
637,318-81-2368,2.31,4.7619047619999995,46.2,Cash,12:16,3/19/2019,48.51,2.31,1,46.2,Electronic accessories
638,364-33-8584,4.4075,4.7619047619999995,88.15,Cash,15:27,3/8/2019,92.5575,4.4075,5,17.63,Food and beverages
639,665-63-9737,7.8629999999999995,4.7619047619999995,157.26,Ewallet,17:36,2/27/2019,165.123,7.8629999999999995,3,52.42,Fashion accessories
640,695-09-5146,14.8185,4.7619047619999995,296.37,Ewallet,20:00,2/23/2019,311.1885,14.8185,3,98.79,Food and beverages
641,155-45-3814,35.42,4.7619047619999995,708.4,Ewallet,15:29,3/19/2019,743.82,35.42,8,88.55,Electronic accessories
642,794-32-2436,5.567,4.7619047619999995,111.34,Ewallet,15:08,3/27/2019,116.90700000000001,5.567,2,55.67,Electronic accessories
643,131-15-8856,29.008000000000003,4.7619047619999995,580.16,Credit card,19:26,3/30/2019,609.168,29.008000000000003,8,72.52,Food and beverages
644,273-84-2164,3.0125,4.7619047619999995,60.25,Ewallet,15:53,2/16/2019,63.2625,3.0125,5,12.05,Electronic accessories
645,706-36-6154,8.712,4.7619047619999995,174.24,Ewallet,18:43,1/18/2019,182.952,8.712,9,19.36,Home and lifestyle
646,778-89-7974,21.063000000000002,4.7619047619999995,421.26,Cash,14:58,3/30/2019,442.32300000000004,21.063000000000002,6,70.21,Health and beauty
647,574-31-8277,1.6815,4.7619047619999995,33.63,Cash,19:55,3/20/2019,35.3115,1.6815,1,33.63,Fashion accessories
648,859-71-0933,1.5490000000000002,4.7619047619999995,30.98,Cash,15:10,1/16/2019,32.529,1.5490000000000002,2,15.49,Sports and travel
649,740-11-5257,12.37,4.7619047619999995,247.4,Cash,16:44,2/24/2019,259.77,12.37,10,24.74,Electronic accessories
650,369-82-2676,18.915,4.7619047619999995,378.3,Ewallet,18:22,1/15/2019,397.215,18.915,5,75.66,Electronic accessories
651,563-47-4072,16.743,4.7619047619999995,334.86,Cash,11:52,1/22/2019,351.603,16.743,6,55.81,Health and beauty
652,742-04-5161,36.39,4.7619047619999995,727.8,Cash,17:24,2/3/2019,764.19,36.39,10,72.78,Home and lifestyle
653,149-15-7606,16.794,4.7619047619999995,335.88,Ewallet,15:31,3/6/2019,352.67400000000004,16.794,9,37.32,Sports and travel
654,133-77-3154,12.036,4.7619047619999995,240.72,Credit card,18:04,2/16/2019,252.75599999999997,12.036,4,60.18,Fashion accessories
655,169-52-4504,2.3535,4.7619047619999995,47.07,Credit card,14:13,3/14/2019,49.4235,2.3535,3,15.69,Electronic accessories
656,250-81-7186,4.9845,4.7619047619999995,99.69,Credit card,10:23,2/27/2019,104.6745,4.9845,1,99.69,Electronic accessories
657,562-12-5430,13.2225,4.7619047619999995,264.45,Ewallet,10:11,1/18/2019,277.6725,13.2225,3,88.15,Fashion accessories
658,816-72-8853,6.9825,4.7619047619999995,139.65,Cash,15:48,1/29/2019,146.6325,6.9825,5,27.93,Sports and travel
659,491-38-3499,2.7725,4.7619047619999995,55.45,Credit card,17:46,2/26/2019,58.2225,2.7725,1,55.45,Fashion accessories
660,322-02-2271,6.4455,4.7619047619999995,128.91,Cash,11:46,2/3/2019,135.3555,6.4455,3,42.97,Sports and travel
661,842-29-4695,5.999,4.7619047619999995,119.98,Credit card,12:07,1/16/2019,125.979,5.999,7,17.14,Sports and travel
662,725-67-2480,17.625,4.7619047619999995,352.5,Credit card,18:14,3/24/2019,370.125,17.625,6,58.75,Fashion accessories
663,641-51-2661,43.55,4.7619047619999995,871.0,Credit card,14:45,2/12/2019,914.55,43.55,10,87.1,Food and beverages
664,714-02-3114,9.88,4.7619047619999995,197.6,Cash,11:39,2/21/2019,207.48,9.88,2,98.8,Sports and travel
665,518-17-2983,9.726,4.7619047619999995,194.52,Ewallet,15:44,2/4/2019,204.24599999999998,9.726,4,48.63,Fashion accessories
666,779-42-2410,8.661,4.7619047619999995,173.22,Ewallet,13:06,2/20/2019,181.88099999999997,8.661,3,57.74,Food and beverages
667,190-14-3147,3.594,4.7619047619999995,71.88,Ewallet,20:43,2/23/2019,75.47399999999999,3.594,4,17.97,Health and beauty
668,408-66-6712,14.312999999999999,4.7619047619999995,286.26,Ewallet,14:19,2/16/2019,300.573,14.312999999999999,6,47.71,Health and beauty
669,679-22-6530,4.062,4.7619047619999995,81.24,Credit card,10:01,1/17/2019,85.302,4.062,2,40.62,Sports and travel
670,588-47-8641,28.02,4.7619047619999995,560.4,Ewallet,19:30,1/14/2019,588.42,28.02,10,56.04,Fashion accessories
671,642-61-4706,9.34,4.7619047619999995,186.8,Cash,16:34,3/30/2019,196.14,9.34,2,93.4,Food and beverages
672,576-31-4774,11.0115,4.7619047619999995,220.23,Ewallet,13:10,3/2/2019,231.2415,11.0115,3,73.41,Health and beauty
673,556-41-6224,13.456,4.7619047619999995,269.12,Credit card,17:10,2/15/2019,282.57599999999996,13.456,8,33.64,Health and beauty
674,811-03-8790,22.74,4.7619047619999995,454.8,Credit card,10:22,3/1/2019,477.54,22.74,10,45.48,Electronic accessories
675,242-11-3142,8.377,4.7619047619999995,167.54,Cash,19:57,2/24/2019,175.917,8.377,2,83.77,Fashion accessories
676,752-23-3760,22.428,4.7619047619999995,448.56,Credit card,19:29,2/19/2019,470.98800000000006,22.428,7,64.08,Sports and travel
677,274-05-5470,14.694,4.7619047619999995,293.88,Cash,18:30,2/23/2019,308.574,14.694,4,73.47,Food and beverages
678,648-94-3045,29.475,4.7619047619999995,589.5,Ewallet,14:27,2/7/2019,618.975,29.475,10,58.95,Health and beauty
679,130-67-4723,14.55,4.7619047619999995,291.0,Ewallet,13:57,1/11/2019,305.55,14.55,6,48.5,Food and beverages
680,528-87-5606,1.974,4.7619047619999995,39.48,Cash,19:43,2/12/2019,41.45399999999999,1.974,1,39.48,Electronic accessories
681,320-85-2052,1.7405,4.7619047619999995,34.81,Credit card,10:11,1/14/2019,36.5505,1.7405,1,34.81,Sports and travel
682,370-96-0655,14.796,4.7619047619999995,295.92,Ewallet,13:46,1/9/2019,310.716,14.796,6,49.32,Fashion accessories
683,105-10-6182,2.148,4.7619047619999995,42.96,Ewallet,12:22,2/27/2019,45.108000000000004,2.148,2,21.48,Fashion accessories
684,510-79-0415,6.9239999999999995,4.7619047619999995,138.48,Ewallet,19:20,1/24/2019,145.404,6.9239999999999995,6,23.08,Sports and travel
685,241-96-5076,4.91,4.7619047619999995,98.2,Credit card,12:58,1/8/2019,103.11,4.91,2,49.1,Home and lifestyle
686,767-97-4650,6.483,4.7619047619999995,129.66,Credit card,11:59,1/8/2019,136.143,6.483,2,64.83,Sports and travel
687,648-83-1321,31.78,4.7619047619999995,635.6,Cash,17:59,1/16/2019,667.38,31.78,10,63.56,Home and lifestyle
688,173-57-2300,7.287999999999999,4.7619047619999995,145.76,Cash,12:51,3/13/2019,153.048,7.287999999999999,2,72.88,Sports and travel
689,305-03-2383,10.065,4.7619047619999995,201.3,Cash,10:36,2/15/2019,211.365,10.065,3,67.1,Food and beverages
690,394-55-6384,31.5855,4.7619047619999995,631.71,Cash,13:38,1/25/2019,663.2955,31.5855,9,70.19,Sports and travel
691,266-20-6657,19.264,4.7619047619999995,385.28,Ewallet,19:39,3/12/2019,404.54400000000004,19.264,7,55.04,Food and beverages
692,689-05-1884,24.315,4.7619047619999995,486.3,Cash,12:44,3/4/2019,510.615,24.315,10,48.63,Health and beauty
693,196-01-2849,25.683000000000003,4.7619047619999995,513.66,Cash,13:56,2/10/2019,539.3430000000001,25.683000000000003,7,73.38,Fashion accessories
694,372-62-5264,23.67,4.7619047619999995,473.4,Cash,14:42,1/16/2019,497.07,23.67,9,52.6,Food and beverages
695,800-09-8606,21.8425,4.7619047619999995,436.85,Cash,19:45,1/29/2019,458.6925,21.8425,5,87.37,Home and lifestyle
696,182-52-7000,5.4079999999999995,4.7619047619999995,108.16,Ewallet,20:26,1/1/2019,113.568,5.4079999999999995,4,27.04,Sports and travel
697,826-58-8051,12.437999999999999,4.7619047619999995,248.76,Ewallet,19:46,1/6/2019,261.198,12.437999999999999,4,62.19,Home and lifestyle
698,868-06-0466,31.311,4.7619047619999995,626.22,Credit card,19:38,2/19/2019,657.5310000000001,31.311,9,69.58,Electronic accessories
699,751-41-9720,48.75,4.7619047619999995,975.0,Ewallet,16:18,1/12/2019,1023.75,48.75,10,97.5,Home and lifestyle
700,626-43-7888,24.164,4.7619047619999995,483.28,Ewallet,12:23,2/7/2019,507.444,24.164,8,60.41,Fashion accessories
701,176-64-7711,4.848,4.7619047619999995,96.96,Credit card,19:11,3/27/2019,101.80799999999999,4.848,3,32.32,Food and beverages
702,191-29-0321,9.885,4.7619047619999995,197.7,Credit card,18:57,2/27/2019,207.585,9.885,10,19.77,Fashion accessories
703,729-06-2010,36.2115,4.7619047619999995,724.23,Cash,11:18,1/6/2019,760.4415,36.2115,9,80.47,Health and beauty
704,640-48-5028,39.7755,4.7619047619999995,795.51,Cash,12:40,3/2/2019,835.2855,39.7755,9,88.39,Home and lifestyle
705,186-79-9562,25.1195,4.7619047619999995,502.39,Cash,14:06,3/29/2019,527.5095,25.1195,7,71.77,Health and beauty
706,834-45-5519,8.6,4.7619047619999995,172.0,Ewallet,20:48,1/31/2019,180.6,8.6,4,43.0,Electronic accessories
707,162-65-8559,3.449,4.7619047619999995,68.98,Cash,20:13,1/21/2019,72.429,3.449,1,68.98,Food and beverages
708,760-27-5490,6.247999999999999,4.7619047619999995,124.96,Ewallet,20:37,1/20/2019,131.208,6.247999999999999,8,15.62,Fashion accessories
709,445-30-9252,3.855,4.7619047619999995,77.1,Ewallet,17:59,1/17/2019,80.955,3.855,3,25.7,Sports and travel
710,786-94-2700,24.186,4.7619047619999995,483.72,Cash,20:18,2/28/2019,507.906,24.186,6,80.62,Food and beverages
711,728-88-7867,15.106,4.7619047619999995,302.12,Ewallet,15:52,3/19/2019,317.226,15.106,4,75.53,Home and lifestyle
712,183-21-3799,34.9335,4.7619047619999995,698.67,Ewallet,15:14,2/19/2019,733.6035,34.9335,9,77.63,Electronic accessories
713,268-20-3585,6.2325,4.7619047619999995,124.65,Ewallet,12:50,2/4/2019,130.8825,6.2325,9,13.85,Health and beauty
714,735-32-9839,39.48,4.7619047619999995,789.6,Ewallet,10:36,1/31/2019,829.08,39.48,8,98.7,Fashion accessories
715,258-92-7466,8.92,4.7619047619999995,178.4,Credit card,18:33,2/6/2019,187.32,8.92,5,35.68,Health and beauty
716,857-16-3520,25.011,4.7619047619999995,500.22,Ewallet,16:06,3/28/2019,525.231,25.011,7,71.46,Fashion accessories
717,482-17-1179,1.791,4.7619047619999995,35.82,Credit card,12:47,1/19/2019,37.611,1.791,3,11.94,Electronic accessories
718,788-21-5741,6.807,4.7619047619999995,136.14,Credit card,13:34,2/17/2019,142.947,6.807,3,45.38,Fashion accessories
719,821-14-9046,5.244,4.7619047619999995,104.88,Credit card,15:04,1/18/2019,110.124,5.244,6,17.48,Fashion accessories
720,418-05-0656,8.946,4.7619047619999995,178.92,Cash,20:42,2/2/2019,187.86599999999999,8.946,7,25.56,Fashion accessories
721,678-79-0726,40.7835,4.7619047619999995,815.67,Cash,15:28,1/18/2019,856.4535,40.7835,9,90.63,Sports and travel
722,776-68-1096,6.617999999999999,4.7619047619999995,132.36,Credit card,13:45,3/18/2019,138.97799999999998,6.617999999999999,3,44.12,Home and lifestyle
723,592-46-1692,12.8695,4.7619047619999995,257.39,Cash,20:10,1/11/2019,270.2595,12.8695,7,36.77,Food and beverages
724,434-35-9162,4.668,4.7619047619999995,93.36,Ewallet,18:53,2/4/2019,98.02799999999999,4.668,4,23.34,Food and beverages
725,149-14-0304,11.4,4.7619047619999995,228.0,Cash,14:24,2/6/2019,239.4,11.4,8,28.5,Health and beauty
726,442-44-6497,8.3355,4.7619047619999995,166.71,Credit card,11:42,1/8/2019,175.0455,8.3355,3,55.57,Home and lifestyle
727,174-64-0215,34.87,4.7619047619999995,697.4,Credit card,17:49,3/5/2019,732.27,34.87,10,69.74,Sports and travel
728,210-74-9613,19.452,4.7619047619999995,389.04,Ewallet,15:33,3/16/2019,408.49199999999996,19.452,4,97.26,Fashion accessories
729,299-29-0180,18.262999999999998,4.7619047619999995,365.26,Cash,10:54,3/9/2019,383.523,18.262999999999998,7,52.18,Home and lifestyle
730,247-11-2470,4.4639999999999995,4.7619047619999995,89.28,Credit card,16:23,3/1/2019,93.744,4.4639999999999995,4,22.32,Fashion accessories
731,635-28-5728,8.4,4.7619047619999995,168.0,Ewallet,19:33,2/28/2019,176.4,8.4,3,56.0,Health and beauty
732,756-49-0168,0.985,4.7619047619999995,19.7,Ewallet,11:39,2/8/2019,20.685,0.985,1,19.7,Fashion accessories
733,438-23-1242,26.558000000000003,4.7619047619999995,531.16,Ewallet,10:38,1/24/2019,557.7180000000001,26.558000000000003,7,75.88,Electronic accessories
734,238-45-6950,2.6860000000000004,4.7619047619999995,53.72,Ewallet,20:03,3/1/2019,56.406000000000006,2.6860000000000004,1,53.72,Food and beverages
735,607-65-2441,40.975,4.7619047619999995,819.5,Credit card,12:39,3/10/2019,860.475,40.975,10,81.95,Health and beauty
736,386-27-7606,28.42,4.7619047619999995,568.4,Credit card,15:59,3/23/2019,596.82,28.42,7,81.2,Home and lifestyle
737,137-63-5492,29.38,4.7619047619999995,587.6,Ewallet,14:26,1/29/2019,616.98,29.38,10,58.76,Electronic accessories
738,197-77-7132,36.624,4.7619047619999995,732.48,Ewallet,18:22,1/12/2019,769.1039999999999,36.624,8,91.56,Electronic accessories
739,805-86-0265,42.282,4.7619047619999995,845.64,Cash,11:32,3/20/2019,887.922,42.282,9,93.96,Home and lifestyle
740,733-29-1227,19.4635,4.7619047619999995,389.27,Cash,12:41,3/23/2019,408.7335,19.4635,7,55.61,Home and lifestyle
741,451-73-2711,4.2415,4.7619047619999995,84.83,Ewallet,15:20,1/14/2019,89.0715,4.2415,1,84.83,Food and beverages
742,373-14-0504,7.162999999999999,4.7619047619999995,143.26,Ewallet,14:33,2/12/2019,150.423,7.162999999999999,2,71.63,Sports and travel
743,546-80-2899,3.7689999999999997,4.7619047619999995,75.38,Ewallet,15:29,2/20/2019,79.149,3.7689999999999997,2,37.69,Home and lifestyle
744,345-68-9016,12.668,4.7619047619999995,253.36,Credit card,16:19,1/2/2019,266.028,12.668,8,31.67,Sports and travel
745,390-17-5806,1.921,4.7619047619999995,38.42,Cash,16:33,2/2/2019,40.341,1.921,1,38.42,Food and beverages
746,457-13-1708,32.615,4.7619047619999995,652.3,Credit card,19:07,1/8/2019,684.915,32.615,10,65.23,Fashion accessories
747,664-14-2882,2.6325,4.7619047619999995,52.65,Credit card,14:43,1/30/2019,55.2825,2.6325,5,10.53,Home and lifestyle
748,487-79-6868,5.5305,4.7619047619999995,110.61,Credit card,19:28,3/26/2019,116.1405,5.5305,9,12.29,Home and lifestyle
749,314-23-4520,28.4305,4.7619047619999995,568.61,Cash,20:44,1/15/2019,597.0405,28.4305,7,81.23,Health and beauty
750,210-30-7976,4.4639999999999995,4.7619047619999995,89.28,Ewallet,11:16,3/14/2019,93.744,4.4639999999999995,4,22.32,Fashion accessories
751,585-86-8361,6.82,4.7619047619999995,136.4,Credit card,10:31,2/3/2019,143.22,6.82,5,27.28,Food and beverages
752,807-14-7833,8.71,4.7619047619999995,174.2,Ewallet,12:30,2/22/2019,182.91,8.71,10,17.42,Electronic accessories
753,775-72-1988,18.32,4.7619047619999995,366.4,Ewallet,15:05,1/24/2019,384.72,18.32,5,73.28,Home and lifestyle
754,288-38-3758,12.7305,4.7619047619999995,254.61,Ewallet,18:30,1/25/2019,267.3405,12.7305,3,84.87,Fashion accessories
755,652-43-6591,38.916,4.7619047619999995,778.32,Credit card,13:18,3/9/2019,817.2360000000001,38.916,8,97.29,Fashion accessories
756,785-96-0615,14.296,4.7619047619999995,285.92,Ewallet,15:28,2/17/2019,300.216,14.296,8,35.74,Electronic accessories
757,406-46-7107,28.956,4.7619047619999995,579.12,Cash,11:52,1/11/2019,608.076,28.956,6,96.52,Home and lifestyle
758,250-17-5703,9.425,4.7619047619999995,188.5,Ewallet,18:24,2/27/2019,197.925,9.425,10,18.85,Food and beverages
759,156-95-3964,11.078,4.7619047619999995,221.56,Ewallet,15:19,3/25/2019,232.638,11.078,4,55.39,Food and beverages
760,842-40-8179,38.6,4.7619047619999995,772.0,Credit card,10:38,2/11/2019,810.6,38.6,10,77.2,Food and beverages
761,525-09-8450,36.065,4.7619047619999995,721.3,Credit card,15:12,1/31/2019,757.365,36.065,10,72.13,Electronic accessories
762,410-67-1709,25.552,4.7619047619999995,511.04,Ewallet,17:48,1/20/2019,536.592,25.552,8,63.88,Fashion accessories
763,587-73-4862,2.6725,4.7619047619999995,53.45,Ewallet,11:07,3/26/2019,56.1225,2.6725,5,10.69,Health and beauty
764,787-87-2010,11.1,4.7619047619999995,222.0,Credit card,15:48,1/20/2019,233.1,11.1,4,55.5,Health and beauty
765,593-14-4239,38.184,4.7619047619999995,763.68,Ewallet,19:40,3/5/2019,801.8639999999999,38.184,8,95.46,Home and lifestyle
766,801-88-0346,11.409,4.7619047619999995,228.18,Credit card,20:30,1/5/2019,239.58900000000003,11.409,3,76.06,Fashion accessories
767,388-76-2555,4.107,4.7619047619999995,82.14,Cash,13:59,2/13/2019,86.24700000000001,4.107,6,13.69,Sports and travel
768,711-31-1234,19.128,4.7619047619999995,382.56,Cash,18:51,3/16/2019,401.68800000000005,19.128,4,95.64,Electronic accessories
769,886-54-6089,3.429,4.7619047619999995,68.58,Cash,17:24,1/15/2019,72.009,3.429,6,11.43,Home and lifestyle
770,707-32-7409,19.108,4.7619047619999995,382.16,Ewallet,11:58,2/26/2019,401.26800000000003,19.108,4,95.54,Sports and travel
771,759-98-4285,30.0545,4.7619047619999995,601.09,Credit card,19:01,2/27/2019,631.1445,30.0545,7,85.87,Health and beauty
772,201-63-8275,23.7965,4.7619047619999995,475.93,Ewallet,16:50,2/17/2019,499.7265,23.7965,7,67.99,Sports and travel
773,471-06-8611,2.6210000000000004,4.7619047619999995,52.42,Credit card,10:22,2/6/2019,55.041000000000004,2.6210000000000004,1,52.42,Food and beverages
774,200-16-5952,6.565,4.7619047619999995,131.3,Cash,16:46,1/17/2019,137.865,6.565,2,65.65,Food and beverages
775,120-54-2248,7.215,4.7619047619999995,144.3,Credit card,18:08,1/22/2019,151.515,7.215,5,28.86,Food and beverages
776,102-77-2261,22.8585,4.7619047619999995,457.17,Credit card,18:02,3/5/2019,480.0285,22.8585,7,65.31,Health and beauty
777,875-31-8302,4.669,4.7619047619999995,93.38,Cash,13:07,1/3/2019,98.04899999999999,4.669,1,93.38,Sports and travel
778,102-06-2002,6.3125,4.7619047619999995,126.25,Cash,17:52,3/20/2019,132.5625,6.3125,5,25.25,Sports and travel
779,457-94-0464,39.5415,4.7619047619999995,790.83,Ewallet,20:32,1/31/2019,830.3715,39.5415,9,87.87,Electronic accessories
780,629-42-4133,8.72,4.7619047619999995,174.4,Cash,19:24,2/19/2019,183.12,8.72,8,21.8,Health and beauty
781,534-53-3526,18.952,4.7619047619999995,379.04,Ewallet,16:06,2/11/2019,397.99199999999996,18.952,4,94.76,Sports and travel
782,307-04-2070,1.531,4.7619047619999995,30.62,Credit card,14:14,2/5/2019,32.150999999999996,1.531,1,30.62,Fashion accessories
783,468-99-7231,17.604,4.7619047619999995,352.08,Cash,17:36,3/3/2019,369.684,17.604,8,44.01,Home and lifestyle
784,516-77-6464,2.54,4.7619047619999995,50.8,Ewallet,13:08,2/24/2019,53.34,2.54,5,10.16,Health and beauty
785,404-91-5964,26.103,4.7619047619999995,522.06,Credit card,16:09,2/4/2019,548.163,26.103,7,74.58,Electronic accessories
786,886-77-9084,28.756,4.7619047619999995,575.12,Ewallet,11:33,2/19/2019,603.876,28.756,8,71.89,Electronic accessories
787,790-38-4466,2.7475,4.7619047619999995,54.95,Credit card,10:18,1/23/2019,57.6975,2.7475,5,10.99,Health and beauty
788,704-10-4056,9.0705,4.7619047619999995,181.41,Credit card,10:55,1/14/2019,190.4805,9.0705,3,60.47,Health and beauty
789,497-37-6538,20.6185,4.7619047619999995,412.37,Ewallet,15:15,1/17/2019,432.9885,20.6185,7,58.91,Sports and travel
790,651-96-5970,2.3205,4.7619047619999995,46.41,Credit card,20:06,3/3/2019,48.7305,2.3205,1,46.41,Fashion accessories
791,400-80-4065,13.71,4.7619047619999995,274.2,Credit card,20:21,2/15/2019,287.91,13.71,4,68.55,Health and beauty
792,744-16-7898,48.685,4.7619047619999995,973.7,Credit card,13:48,1/15/2019,1022.385,48.685,10,97.37,Home and lifestyle
793,263-12-5321,32.41,4.7619047619999995,648.2,Credit card,12:52,2/27/2019,680.61,32.41,7,92.6,Electronic accessories
794,702-72-0487,4.6610000000000005,4.7619047619999995,93.22,Credit card,12:28,2/26/2019,97.881,4.6610000000000005,2,46.61,Electronic accessories
795,605-83-1050,2.718,4.7619047619999995,54.36,Ewallet,16:26,3/15/2019,57.078,2.718,2,27.18,Fashion accessories
796,443-60-9639,3.0435,4.7619047619999995,60.87,Cash,13:24,1/24/2019,63.9135,3.0435,1,60.87,Home and lifestyle
797,864-24-7918,12.245,4.7619047619999995,244.9,Cash,15:15,2/22/2019,257.145,12.245,10,24.49,Sports and travel
798,359-94-5395,4.638999999999999,4.7619047619999995,92.78,Credit card,10:50,3/15/2019,97.419,4.638999999999999,1,92.78,Health and beauty
799,401-09-4232,21.6725,4.7619047619999995,433.45,Ewallet,18:38,2/11/2019,455.1225,21.6725,5,86.69,Home and lifestyle
800,751-15-6198,6.903,4.7619047619999995,138.06,Ewallet,16:45,1/12/2019,144.963,6.903,6,23.01,Sports and travel
801,324-41-6833,12.08,4.7619047619999995,241.6,Ewallet,19:30,3/3/2019,253.68,12.08,8,30.2,Electronic accessories
802,474-33-8305,23.5865,4.7619047619999995,471.73,Ewallet,13:23,3/23/2019,495.3165,23.5865,7,67.39,Fashion accessories
803,759-29-9521,22.031999999999996,4.7619047619999995,440.64,Cash,11:27,3/4/2019,462.67199999999997,22.031999999999996,9,48.96,Fashion accessories
804,831-81-6575,34.0155,4.7619047619999995,680.31,Cash,11:12,2/23/2019,714.3255,34.0155,9,75.59,Electronic accessories
805,220-68-6701,15.494000000000002,4.7619047619999995,309.88,Cash,16:36,3/17/2019,325.374,15.494000000000002,4,77.47,Home and lifestyle
806,618-34-8551,9.318,4.7619047619999995,186.36,Credit card,18:41,1/16/2019,195.678,9.318,2,93.18,Sports and travel
807,257-60-7754,10.046,4.7619047619999995,200.92,Cash,17:12,1/8/2019,210.96599999999998,10.046,4,50.23,Electronic accessories
808,559-61-5987,0.8875,4.7619047619999995,17.75,Cash,10:38,1/14/2019,18.6375,0.8875,1,17.75,Health and beauty
809,189-55-2313,31.09,4.7619047619999995,621.8,Ewallet,10:33,1/31/2019,652.89,31.09,10,62.18,Fashion accessories
810,565-91-4567,4.3,4.7619047619999995,86.0,Ewallet,14:38,3/15/2019,90.3,4.3,8,10.75,Health and beauty
811,380-60-5336,20.13,4.7619047619999995,402.6,Credit card,18:06,2/24/2019,422.73,20.13,10,40.26,Electronic accessories
812,815-04-6282,16.2425,4.7619047619999995,324.85,Credit card,12:52,2/8/2019,341.0925,16.2425,5,64.97,Sports and travel
813,674-56-6360,4.7575,4.7619047619999995,95.15,Cash,14:00,3/22/2019,99.9075,4.7575,1,95.15,Electronic accessories
814,778-34-2523,19.448,4.7619047619999995,388.96,Cash,10:57,1/24/2019,408.408,19.448,8,48.62,Electronic accessories
815,499-27-7781,21.284000000000002,4.7619047619999995,425.68,Ewallet,16:45,3/14/2019,446.964,21.284000000000002,8,53.21,Food and beverages
816,477-59-2456,15.904000000000002,4.7619047619999995,318.08,Cash,11:15,1/23/2019,333.98400000000004,15.904000000000002,7,45.44,Fashion accessories
817,832-51-6761,13.552,4.7619047619999995,271.04,Ewallet,20:29,1/19/2019,284.592,13.552,8,33.88,Food and beverages
818,869-11-3082,19.232,4.7619047619999995,384.64,Credit card,20:03,1/27/2019,403.87199999999996,19.232,4,96.16,Health and beauty
819,190-59-3964,11.79,4.7619047619999995,235.8,Credit card,14:35,2/3/2019,247.59,11.79,5,47.16,Food and beverages
820,366-43-6862,10.578,4.7619047619999995,211.56,Ewallet,16:32,3/25/2019,222.138,10.578,4,52.89,Electronic accessories
821,186-43-8965,4.768,4.7619047619999995,95.36,Credit card,10:10,2/24/2019,100.12799999999999,4.768,2,47.68,Home and lifestyle
822,784-21-9238,0.5085,4.7619047619999995,10.17,Cash,14:15,2/7/2019,10.6785,0.5085,1,10.17,Sports and travel
823,276-75-6884,10.3065,4.7619047619999995,206.13,Cash,10:05,3/4/2019,216.4365,10.3065,3,68.71,Health and beauty
824,109-86-4363,21.028000000000002,4.7619047619999995,420.56,Credit card,11:36,2/14/2019,441.588,21.028000000000002,7,60.08,Sports and travel
825,569-76-2760,4.402,4.7619047619999995,88.04,Credit card,18:15,1/29/2019,92.44200000000001,4.402,4,22.01,Sports and travel
826,222-42-0244,32.4495,4.7619047619999995,648.99,Credit card,13:53,1/28/2019,681.4395,32.4495,9,72.11,Health and beauty
827,760-53-9233,6.192,4.7619047619999995,123.84,Credit card,18:37,3/26/2019,130.032,6.192,3,41.28,Fashion accessories
828,538-22-0304,32.475,4.7619047619999995,649.5,Cash,18:27,3/24/2019,681.975,32.475,10,64.95,Electronic accessories
829,416-17-9926,37.11,4.7619047619999995,742.2,Credit card,14:42,1/1/2019,779.31,37.11,10,74.22,Electronic accessories
830,237-44-6163,4.224,4.7619047619999995,84.48,Cash,17:43,1/24/2019,88.704,4.224,8,10.56,Electronic accessories
831,636-17-0325,12.514000000000001,4.7619047619999995,250.28,Cash,18:37,2/25/2019,262.79400000000004,12.514000000000001,4,62.57,Health and beauty
832,343-75-9322,4.74,4.7619047619999995,94.8,Cash,16:34,1/9/2019,99.54,4.74,8,11.85,Sports and travel
833,528-14-9470,4.565,4.7619047619999995,91.3,Ewallet,14:42,2/14/2019,95.865,4.565,1,91.3,Health and beauty
834,427-45-9297,14.2555,4.7619047619999995,285.11,Ewallet,11:01,3/12/2019,299.3655,14.2555,7,40.73,Home and lifestyle
835,807-34-3742,2.6189999999999998,4.7619047619999995,52.38,Cash,19:44,3/26/2019,54.998999999999995,2.6189999999999998,1,52.38,Fashion accessories
836,288-62-1085,9.635,4.7619047619999995,192.7,Ewallet,13:34,1/9/2019,202.335,9.635,5,38.54,Fashion accessories
837,670-71-7306,13.389000000000001,4.7619047619999995,267.78,Credit card,20:08,1/2/2019,281.16900000000004,13.389000000000001,6,44.63,Sports and travel
838,660-29-7083,27.935,4.7619047619999995,558.7,Cash,15:01,1/15/2019,586.635,27.935,10,55.87,Electronic accessories
839,271-77-8740,8.766,4.7619047619999995,175.32,Ewallet,11:40,1/1/2019,184.08599999999998,8.766,6,29.22,Sports and travel
